item_id,source_item_id,source_row,title,riddle_text,solution_text,target_word,network_target_word,network_target_aliases,mechanism_type,mechanism_summary,surface_misdirection,hidden_premise,anchor_candidates,cue_candidates,anchor_word,cue_word,target_anchor_bin,target_cue_bin,target_anchor_distance,target_cue_distance,target_anchor_prob,target_cue_prob,target_in_embedding,anchor_in_embedding,cue_in_embedding,target_kappa,target_theta,anchor_kappa,anchor_theta,cue_kappa,cue_theta,semantic_ready,quality_ready,quality_score,semantic_model_fit_score,known_story_risk,unsafe_content_flag,surface_leakage_risk,fantasy_flag,gore_flag,extreme_gore_flag,recommended_for_first_pass,recommended_for_stage1,recommended_for_stage2,source_url,license_note,difficulty_raw,difficulty_numeric,manual_keep,manual_comment,suggested_stage,ethics_filter_version,stage1_design_version,original_suggested_stage,target_cue_score_mean,anchor_cue_distance,anchor_cue_prob_mean,anchor_cue_score_mean,stage1_anchor_relation_goal,stage1_cue_selection_relaxed
spx_0841,splat_0841,840,旧烤箱交易,杰拉德买了一个新烤箱，于是把旧烤箱卖给了一个陌生人。陌生人提出用现金支付，但杰拉德坚持要在银行完成交易。陌生人没有生气，反而理解了他的要求。为什么杰拉德坚持在银行交易？,杰拉德是盲人，他担心陌生人会少付钱。在银行交易，出纳员可以确保收到正确的金额。,信任,信任,,perspective_shift,A blind person requires a trusted environment for financial transactions.,Gerard is concerned about the safety of the cash transaction.,Gerard is blind and needs assurance of the correct payment amount.,银行,失明|现金|交易|付款|安全|保证,银行,导航,near,mid,64.31483203740984,296.37397763152455,0.0099077009999644,0.001843906268497434,True,True,True,290.516,5.62987,279.984,1.18017,77.9044,1.69759,True,True,85.0,100.0,low,low,medium,False,False,False,True,True,False,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,6/10 MEDIUM,6,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage1,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage1,54.0,67.68383938001419,0.00936889652858436,66.0,near,False
spx_0576,splat_0576,575,午夜奇光,午夜时分，一个人正在看电视。节目结束后，他起身望向窗外。他惊讶地发现外面一片明亮，能看清院子里的所有东西！没有人工光源，他自己也没有做任何事来制造光亮。这是怎么回事？,当他起身望向窗外时，恰好一道闪电划过，照亮了院子。,闪电,闪电,,temporal_misdirection,A flash of lightning briefly illuminates the surroundings.,The brightness outside is due to an artificial light source.,A lightning strike occurred at the moment he looked outside.,明亮,风暴|闪光|黑暗|惊讶|自然|天气|照明|时刻,明亮,风暴,near,low,6.7596188719281995,177.22494651496294,0.1078182234941429,0.00032609912189111254,True,True,True,117.42,2.30837,261.844,2.38121,110.781,3.11634,True,True,85.0,100.0,low,low,medium,False,False,False,True,True,False,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,5/10 MEDIUM,5,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage1,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage1,42.0,72.30914291609102,0.008714222639170198,66.0,near,False
spx_0582,splat_0582,581,逃脱,你在一栋旧楼里。楼里只有窗户和一扇锁着的门，没有其他东西。你站在唯一的地板上。最近的窗户在你上方10英尺处。你手里有一根10英尺长的甘草绳和一块金属。你怎么出去？,那块金属是一把钥匙。你用它打开门，走了出去。,钥匙,钥匙,,hidden_rule,The metal object is a key that unlocks the door.,The only way to escape is to use the rope to reach the window.,The metal is a key that can open the locked door.,窗户,逃脱|锁|门|金属|旧楼|高度|绳子,窗户,逃脱,near,mid,0.3190644171162625,408.4208913754465,0.7795884864719278,0.0012941064404924,True,True,True,190.399,2.16845,275.697,2.17432,104.268,5.60988,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,5/10 MEDIUM,5,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage2,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,,,,,,
spx_0012,splat_0012,11,不寻常的男人,一个男人住在一栋楼的10层。每天早上他乘电梯到一楼去上班。下班回来后，他总是乘电梯到7层，然后走楼梯上剩下的3层。,这个男人非常矮，所以他按一楼按钮没有问题，但够不到10楼的按钮。他最多能够到7楼的按钮。,身高,身高,,physical_constraint,The man's height prevents him from reaching higher elevator buttons.,The man can reach the button for the 10th floor.,The man is very short and can only reach the button for the 7th floor.,电梯,矮|按钮|楼梯|身高|电梯|楼层|男人|工作,电梯,矮,near,mid,1.3798303362863054,235.77386258864107,0.4119192699204462,0.0023733808276331,True,True,True,200.794,1.79712,186.912,1.77897,136.325,4.05908,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,4/10 MEDIUM,4,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage2,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,,,,,,
spx_0900,splat_0900,899,公交车上的怪事,一个年轻男子上了公交车，背着背包，读着书，嚼着口香糖。随后一个女人上车，递给他一张纸，他迅速在上面写了些东西。女人在下一站下车，把纸扔掉了。这是怎么回事？,那个女人是聋哑人。她看到男子嚼口香糖，误以为他在对她说话，于是递纸让他写下来。男子是位知名演员，以为女人想要签名，便签了名。女人拿到纸后发现不是她要的，就扔掉了。,误解,误解,,social_script_violation,Miscommunication due to assumptions about intent.,The woman is asking the man for help or information.,The woman is deaf and thinks the man is speaking to her.,纸,聋哑|演员|口香糖|签名|交流|误解|假设,纸,聋哑,near,mid,86.25730302787764,196.32070800773897,0.007181076213695,0.0029045782254973,True,True,True,135.208,5.49478,538.211,1.41155,93.6658,4.62339,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,6/10 MEDIUM,6,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage2,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,,,,,,
spx_0467,splat_0467,466,安妮和芬妮,安妮和芬妮走在高速公路中间。前面来了一辆车，她们继续无畏地走着。前面来了一辆公交车，她们继续无畏地走着。前面来了一架飞机，她们继续无畏地走着。前面来了一只蚂蚁，她们俩都停在了它面前。这是怎么回事？,安妮和芬妮也是蚂蚁，来自同一个蚁群。,蚂蚁,蚂蚁,,perspective_shift,"The characters are ants, which explains their behavior towards different objects.",Annie and Fanny are human beings walking on a highway.,Annie and Fanny are ants from the same ant colony.,高速公路,昆虫|群体|大小|视角|行为|环境|恐惧|移动,高速公路,群体,mid,low,243.40204298038515,248.32581529951662,0.0022914528122307,0.00022459054337357575,True,True,True,176.734,3.42637,114.743,1.69642,200.591,0.22862,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,4/10 MEDIUM,4,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage1,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,39.0,181.95593038657708,0.0031583853817352863,58.0,near,False
spx_0631,splat_0631,630,上班迟到,一个男人住的地方离公司只有一个街区。他需要在上午9:30到岗。他把闹钟定在9:00，然后在9:30到达公司。结果老板因为他迟到而解雇了他。老板和这个男人的时钟都是准确的。请问发生了什么？,这个男人住在时区变更线上。他的家与公司虽然只隔一个街区，但分属两个不同的时区。他家的时间是9:00时，公司的时间已经是10:00，所以他实际上迟到了一个小时。,时区,时区,,temporal_misdirection,The man lives in a different time zone than his workplace.,The man is late because he mismanaged his alarm clock.,The man's home and the company are in different time zones.,闹钟,时间差|地点|日程|工作场所|时钟|到达|区域|小时,闹钟,工作场所,near,mid,0.8908500877800998,279.01380407954366,0.5319095752662417,0.0019709357880063,True,True,True,59.451,1.73844,130.912,1.74087,110.805,1.09426,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,5/10 MEDIUM,5,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage2,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,,,,,,
spx_0764,splat_0764,763,后面的猫,这是一个真实的故事。三只动物排成一列行走。兔子在最前面，狗在中间，猫在最后。兔子说：“我在前面。”狗说：“我在中间。”猫说：“我在前面。”它们都朝前走，没有回头看。如何解释？,记住，我说的是我在讲一个真实的故事，所以第一段中的事实是真的。因此，猫一定在撒谎。,谎言,谎言,,hidden_rule,The cat is lying about its position.,All animals are accurately stating their positions.,"The story is true, which means the cat's statement must be false.",位置,真实|陈述|顺序|欺骗|动物|行走|前面|中间,位置,暴露,near,high,96.51927580030238,11.819316724402375,0.0063470093455717,0.006472385782953686,True,True,True,251.739,5.44678,272.117,1.4809,143.372,5.29727,True,True,85.0,100.0,low,low,medium,False,False,False,True,True,False,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,6/10 MEDIUM,6,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage1,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage1,64.0,180.40708620237766,0.0003197463836868928,42.0,far,False
spx_0195,splat_0195,194,（不）幸运,尼尔斯在工作中犯了一个疏忽，导致楼上的邻居玛莎无法洗碗。与此同时，玛莎的丈夫却很高兴，但尼尔斯还是被解雇了。为什么？,事情发生在挪威：一楼咖啡馆的酒保不小心把水管和啤酒管接反了。结果，楼上的玛莎打开水龙头时流出来的是啤酒，而楼下酒吧的啤酒龙头却喷出水。玛莎没法用啤酒洗碗，所以无法洗碗；但她的丈夫因为免费得到啤酒而高兴。酒保因此被解雇。,管道,管道,,physical_constraint,A plumbing error caused a reversal of expected outputs.,Niels's mistake directly affected Martha's ability to wash dishes.,"The water supply was incorrectly connected, leading to beer flowing from the tap instead of water.",碗,啤酒|水龙头|错误|邻居|高兴|工作|水|咖啡馆,碗,错误,near,high,112.51937250373176,82.05030133783187,0.0053621109974499,0.007586236056530257,True,True,True,129.848,2.27119,204.673,3.31925,758.315,5.7228,True,True,85.0,100.0,low,low,medium,False,False,False,True,True,False,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,6/10 MEDIUM,6,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage1,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage1,65.0,44.18551634220684,0.014929692601434893,70.0,near,False
spx_0190,splat_0190,189,狡猾的画家,一位画家接到订单，为一位非常丑陋又傲慢的女士画肖像。所有人都劝他别接，说这位女士肯定不会付钱，因为画出来肯定不好看。果然，画完后女士拒绝付款。但两天后，女士却回来恳求画家把画卖给她。为什么？,画家把肖像送去展览，并取名为《吝啬鬼》。这引发了人们的议论，女士不得不请求画家把画从展览中撤下。,展览,展览,,social_script_violation,The painting's title and exhibition context changed the perception of the artwork.,The lady refused to pay because the painting was unattractive.,"The painting gained value and interest when exhibited, leading the lady to want it.",肖像,价值|认知|艺术|展出|标题|需求|公众意见,肖像,标题,near,mid,4.908324443887723,308.4440220310837,0.14687590896892,0.0017644211765802825,True,True,True,103.867,1.84117,78.5766,1.85521,93.3826,0.792635,True,True,85.0,100.0,low,low,medium,False,False,False,True,True,False,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,6/10 MEDIUM,6,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage1,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage1,54.0,413.1781764532776,0.001277660328467237,52.0,far,False
spx_0477,splat_0477,476,酒店前的相遇,约翰正漫步经过一家酒店。玛丽透过窗户看见了他，便冲出去打招呼。她喊了一声，当约翰转身挥手时，玛丽在他身后400米处，正朝他走来。他们各自沿直线向对方走了200米。走了200米后，他们仍然相距400米。这是怎么回事？,他们的脸都朝向对方，并且沿直线行走，然而，当约翰看到玛丽时，他是倒退着走了200米。,倒退,倒退,,perspective_shift,One person is moving backward while the other moves forward.,Both individuals are moving toward each other along a straight line.,John is walking backward while Mary is walking forward.,走,距离|运动|视角|方向|互动,走,视角,near,mid,41.04102137605457,364.75107711357145,0.016179118858392,0.0014662379375061014,True,True,True,88.912,0.212769,288.584,6.12688,119.826,1.57475,True,True,85.0,100.0,low,low,medium,False,False,False,True,True,False,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,4/10 MEDIUM,4,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage1,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage1,53.0,142.8317010381622,0.004123956165543581,60.0,near,False
spx_0301,splat_0301,300,我的收音机,上周下班开车回家时，我正在听最喜欢的广播电台，欣赏音乐。突然，收音机停了一分钟，然后又重新响起来。我没有碰收音机的控制按钮。收音机和车都没有问题；广播电台及其节目传输也没有任何问题。大多数收听同一电台的人都没有遇到信号中断。为什么收音机会突然停一分钟然后又重新响起来？,我开车进入了一条穿过山体的隧道。因为我花了一分钟才开出隧道，所以收音机信号暂时中断了。,隧道,隧道,,temporal_misdirection,The radio signal was interrupted due to entering a tunnel.,The radio and car are malfunctioning or there is a problem with the broadcast.,The car entered a tunnel that temporarily blocked the radio signal.,收音机,信号|中断|隧道|驾驶|广播|音乐,收音机,信号,mid,mid,318.82384509433507,205.09452338086032,0.0017011161755129,0.0027678655030878,True,True,True,117.492,2.30683,71.4099,1.36931,138.9,1.13375,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,3/10 EASY,3,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage2,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,,,,,,
spx_0677,splat_0677,676,步行去公园,每天离开办公室时，弗兰克沿着走廊迈着短促、蹒跚的步子。在电梯里他表现正常。一到外面，他走路几乎正常，但偶尔会迈出特别大或特别小的一步。他过马路时迈着宽大的步子。一旦到了马路对面的公园，他就正常走路了。你能解释这种奇怪的行为吗？,弗兰克很迷信，他试图不踩到地面上的线条和裂缝。办公室的地板上有小瓷砖，所以他必须迈小步以避免踩线。电梯里铺着地毯，没有线条，所以他可以正常走路。人行道上有较大的方块，所以他可以几乎正常地走路，但偶尔需要调整步伐。街道上有很大的斑马线，所以他必须迈大步跨过。在公园里，他可以在小路或草地上行走，没有线条，所以可以正常走路。,迷信,迷信,,hidden_rule,Frank's walking behavior is influenced by his superstition about avoiding lines and cracks on the ground.,Frank's unusual walking is due to a physical condition or impairment.,Frank is superstitious and avoids stepping on lines and cracks in different environments.,走路,线条|裂缝|瓷砖|人行道|迷信|步伐|环境|行为,走路,人行道,near,far,163.97621643005948,613.5600415387867,0.0035421395709283,0.0008255007672406,True,True,True,148.675,4.57201,293.502,2.06421,89.3506,1.71537,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,5/10 MEDIUM,5,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage2,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,,,,,,
spx_0683,splat_0683,682,消失的脚印,一名男子赤脚在沙漠中行走，他走路姿势正常，没有倒着走，天气晴朗，视力正常，脚下的沙地也是普通的沙漠。然而，当他回头看自己走过的路时，却看不到任何脚印。这是为什么？,他身后拖着一个沉重的麻袋，麻袋在沙地上拖行，正好把他留下的脚印抹平了。,麻袋,麻袋,,physical_constraint,A heavy object erases the footprints.,The man walked normally and should leave footprints.,He is dragging a heavy bag that flattens the sand.,脚印,沙漠|行走|正常|沉重|沙子|抹平|拖动,脚印,沉重,near,mid,46.920215347229785,278.7151179002002,0.0139838669151972,0.0019732670236113,True,True,True,94.9069,2.823,117.511,3.0064,218.773,4.85122,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,5/10 MEDIUM,5,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage2,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,,,,,,
spx_0237,splat_0237,236,倾诉,鲍勃有愤怒管理问题，他大发脾气。他开车到一栋楼，停好车，冲了进去。他走到前台等待。过了一会儿，一个人过来告诉他可以跟他走。鲍勃跟着这个人进了一个房间，把一切都告诉了他。鲍勃以前从未见过这个人，他为什么要告诉他所有事情？,鲍勃与之交谈的那个人是一名治疗师。鲍勃开车到了一栋治疗楼，那个人在那里帮助他控制愤怒，就像他参加的互助小组建议的那样。,治疗,治疗,,social_script_violation,Bob is in a therapeutic setting where sharing is encouraged.,Bob is talking to a stranger without any context.,Bob is in a therapy session with a therapist.,陌生人,愤怒管理|支持|保密|治愈|信任|帮助|沟通,陌生人,距离,near,high,67.95111662847698,108.95648014596443,0.0093285333582877,0.0055552642727789954,True,True,True,245.206,4.35934,187.364,5.45349,304.743,1.50582,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,2/10 EASY,2,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage1,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,62.0,116.70777928835214,0.0005174799819513784,45.0,far,False
spx_0827,splat_0827,826,流浪汉与禅师,一个流浪汉被火车上的工头赶下车，沿着尘土飞扬的小路走着。他看到一位穿藏红色长袍的禅师坐在篝火旁沉思，旁边锅里炖着香喷喷的菜。流浪汉一整天没吃东西，便走过去拍拍禅师肩膀：“看你的袍子，你是个圣人吧。”禅师转头说：“你说得对。”流浪汉说：“我很想尝尝你的炖菜；也许我能告诉你一些增长智慧的事，你愿意分享食物。”禅师说：“请吧，欢迎你分享我的食物，因为你已经增长了智慧！”请问禅师从流浪汉那里学到了什么来增长智慧？,禅师意识到，如果不想被路过的流浪汉打扰，就应该找一个更隐蔽的地方冥想。,隐蔽,隐蔽,,perspective_shift,The monk learns to choose a more secluded place to meditate to avoid disturbances.,The monk is expected to gain wisdom from the homeless man's knowledge.,The monk realizes that his current location is not suitable for meditation.,智慧,冥想|干扰|位置|意识|洞察,智慧,干扰,near,far,185.56667431261775,740.661666129087,0.0030907054805351,0.0006704529310683,True,True,True,111.616,3.05485,360.003,0.441512,103.344,0.0605548,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,6/10 MEDIUM,6,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage2,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,,,,,,
spx_0960,splat_0960,959,钟表狂人,霍华德几乎痴迷于计时。最近他摔坏了最心爱的手表，于是去买了一块新表。从珠宝店出来时，他听到公共广场的钟敲响了——那座钟在整点和半点报时。当他走回公寓时，有人问他时间。霍华德立刻回答：“现在是2点35分！”此时，霍华德并没有戴手表。新表还在密封的不透明盒子里，也不是会报时的语音表。他也没有听到别人说时间。霍华德还有一个怪癖：他从不问别人时间，也从不看任何不属于自己且不戴在手腕上的钟表。他数数从不超过12，但做事依然高效。那么，霍华德是如何准确知道当时是2点35分的？（而且他答对了。）,霍华德的旧表摔坏后停在了2:00。他立即去了珠宝店。从珠宝店出来时，他听到公共广场的钟敲响了2:30的报时。他知道从他旧表摔坏到现在还没过一小时。一听到钟声，他就开始听盒子里新表的滴答声，每数12下（每下1秒）就在盒子上做一个标记。每5个标记，他就知道过了一分钟。当有人问他时间时，他刚好完成了第5分钟的标记，因此能准确说出当时是2:35。,计数,计数,,temporal_misdirection,Howard uses the sound of the clock and his counting method to deduce the time.,Howard relies on his new watch to tell the time.,Howard's old watch was broken and he used the clock's chimes to track time.,手表,时间|钟|滴答声|标记|秒|分钟|报时,手表,钟,near,mid,119.8367265212414,335.32150229261333,0.0050030386530756,0.001608957001602,True,True,True,68.1432,1.0565,177.122,1.56343,81.453,1.70881,True,True,85.0,100.0,low,low,medium,False,False,False,True,False,True,https://github.com/chenqi008/LateralThinking,SPLAT releases the compiled dataset from publicly accessible websites; keep attribution and avoid redistributing raw text outside research materials without checking downstream license.,7/10 HARD,7,,"adult low-risk auto-selected; excludes self-harm, graphic bodily harm, sexual violence, lethal weapons/poison/explosion, minor-sensitive content, high-arousal crime/accident, supernatural/fantasy, and unpleasant bodily/waste terms",stage2,adult_low_risk_v3,balanced_stage1_v2_relabel_20260725,stage2,,,,,,
